URL	CANONICALTagsStatus	ResponseURL	CanonicalURLCheckFromPageSouce	CanonicalURLsStatus	AlternateStatus	AlternateURL	AlternateURLStatus
http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete/kids	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/crete/kids	http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/kids	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/kids	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia/kids	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/kefalonia/kids	http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/kids	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/kids	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes/kids	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/rhodes/kids	http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/kids	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/kids	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/golf	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/golf	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca/golf	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu/golf	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/corfu/golf	http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu/golf	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete/golf	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/crete/golf	http://staging1.villaplus.com/destinations/villas-in-greek-islands/crete/golf	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/golf	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/golf	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura/golf	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/kefalonia	http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/kefalonia	FAIL
http://staging1.villaplus.com/lanzarote/activities/golf	404	Not Found	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes/golf	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/rhodes/golf	http://staging1.villaplus.com/destinations/villas-in-greek-islands/rhodes/golf	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/golf	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/golf	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/tenerife/golf	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/turkey	500	Internal Sever Error	FAIL
http://staging1.villaplus.com/turkey/villas	500	Internal Sever Error	FAIL
http://staging1.villaplus.com/turkey/places-of-interest	FOUND	https://www.villaplus.com/turkey/places-of-interest	http://staging1.villaplus.com/turkey/places-of-interest	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/turkey/shopping	FOUND	https://www.villaplus.com/turkey/shopping	http://staging1.villaplus.com/turkey/shopping	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/turkey/car-hire	FOUND	https://www.villaplus.com/destinations/turkey/car-hire	http://staging1.villaplus.com/destinations/turkey/car-hire	FAIL	FOUND	http://m.villaplus.com/destinations/turkey/car-hire	FAIL
http://staging1.villaplus.com/turkey/beaches	500	Internal Sever Error	FAIL
http://staging1.villaplus.com/destinations/turkey/sports	FOUND	https://www.villaplus.com/destinations/turkey/sports	http://staging1.villaplus.com/destinations/turkey/sports	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/turkey/restaurants	FOUND	https://www.villaplus.com/destinations/turkey/restaurants	http://staging1.villaplus.com/destinations/turkey/restaurants	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/turkey/resorts	500	Internal Sever Error	FAIL
http://staging1.villaplus.com/destinations/turkey/private-transfers	FOUND	https://www.villaplus.com/destinations/turkey/private-transfers	http://staging1.villaplus.com/destinations/turkey/private-transfers	FAIL	FOUND	http://m.villaplus.com/destinations/turkey/private-transfers	FAIL
http://staging1.villaplus.com/turkey/flights	FOUND	https://www.villaplus.com	http://staging1.villaplus.com/	FAIL	FOUND	http://m.villaplus.com/	FAIL
http://staging1.villaplus.com/destinations/turkey/kids	FOUND	https://www.villaplus.com/destinations/turkey/kids	http://staging1.villaplus.com/destinations/turkey/kids	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/destinations/turkey/golf	FOUND	https://www.villaplus.com/destinations/turkey/golf	http://staging1.villaplus.com/destinations/turkey/golf	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/villas/centrally-located-villas	FOUND	https://www.villaplus.com/villas/centrally-located-villas	http://staging1.villaplus.com/villas/centrally-located-villas	FAIL	FOUND	http://m.villaplus.com/villas/centrally-located-villas	FAIL
http://staging1.villaplus.com/villas/sea-view-villas	FOUND	https://www.villaplus.com/villas/sea-view-villas	http://staging1.villaplus.com/villas/sea-view-villas	FAIL	FOUND	http://m.villaplus.com/villas/sea-view-villas	FAIL
http://staging1.villaplus.com/villas/villas-for-couples-and-small-groups	FOUND	https://www.villaplus.com/villas/villas-for-couples-and-small-groups	http://staging1.villaplus.com/villas/villas-for-couples-and-small-groups	FAIL	FOUND	http://m.villaplus.com/villas/villas-for-couples-and-small-groups	FAIL
http://staging1.villaplus.com/villas/countryside-villas	FOUND	https://www.villaplus.com/villas/countryside-villas	http://staging1.villaplus.com/villas/countryside-villas	FAIL	FOUND	http://m.villaplus.com/villas/countryside-villas	FAIL
http://staging1.villaplus.com/villas/villas-with-wifi	FOUND	https://www.villaplus.com/villas/villas-with-wifi	http://staging1.villaplus.com/villas/villas-with-wifi	FAIL	FOUND	http://m.villaplus.com/villas/villas-with-wifi	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands	http://staging1.villaplus.com/destinations/villas-in-greek-islands	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain	FOUND	https://www.villaplus.com/destinations/villas-in-spain	http://staging1.villaplus.com/destinations/villas-in-spain	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain	FAIL
http://staging1.villaplus.com/faq	FOUND	https://www.villaplus.com/faq	http://staging1.villaplus.com/faq	FAIL	FOUND	http://m.villaplus.com/faq	FAIL
http://staging1.villaplus.com/destinations/villas-in-portugal/algarve#local-food	FOUND	https://www.villaplus.com/destinations/villas-in-portugal/algarve	http://staging1.villaplus.com/destinations/villas-in-portugal/algarve#local-food	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-portugal/algarve#local-food	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/corfu	http://staging1.villaplus.com/destinations/villas-in-greek-islands/corfu	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/corfu	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca#local-food	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca#local-food	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/majorca#local-food	FAIL
http://staging1.villaplus.com/destinations/cyprus	FOUND	https://www.villaplus.com/destinations/cyprus	http://staging1.villaplus.com/destinations/cyprus	FAIL	FOUND	http://m.villaplus.com/destinations/cyprus	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote#local-food	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote#local-food	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/lanzarote#local-food	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca#local-food	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca#local-food	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-blanca#local-food	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol#local-food	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol#local-food	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-mainland-spain/costa-del-sol#local-food	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura#local-food	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura#local-food	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-canary-islands/fuerteventura#local-food	FAIL
http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia	FOUND	https://www.villaplus.com/destinations/villas-in-greek-islands/kefalonia	http://staging1.villaplus.com/destinations/villas-in-greek-islands/kefalonia	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-greek-islands/kefalonia	FAIL
http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca	FOUND	https://www.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca	http://staging1.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca	FAIL	FOUND	http://m.villaplus.com/destinations/villas-in-spain/villas-in-balearic-islands/menorca	FAIL
http://staging1.villaplus.com/villas/villas-with-tennis-courts	FOUND	https://www.villaplus.com/villas/villas-with-tennis-courts	http://staging1.villaplus.com/villas/villas-with-tennis-courts	FAIL	FOUND	http://m.villaplus.com/villas/villas-with-tennis-courts	FAIL
http://staging1.villaplus.com/british-travel-awards-winner	FOUND	https://www.villaplus.com/british-travel-awards-winner	http://staging1.villaplus.com/british-travel-awards-winner	FAIL	FOUND	http://m.villaplus.com/british-travel-awards-winner	FAIL
http://staging1.villaplus.com/how-to-book	FOUND	https://www.villaplus.com/how-to-book	http://staging1.villaplus.com/how-to-book	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/vp-top-travel-apps-gadgets	FOUND	https://www.villaplus.com/vp-top-travel-apps-gadgets	http://staging1.villaplus.com/vp-top-travel-apps-gadgets	FAIL	NOT FOUND		FAIL
http://staging1.villaplus.com/villa-holidays-2017	FOUND	https://www.villaplus.com/villa-holidays-2017	http://staging1.villaplus.com/villa-holidays-2017	FAIL	FOUND	http://m.villaplus.com/villa-holidays-2017	FAIL
http://staging1.villaplus.com/autumn-villa-holidays	FOUND	https://www.villaplus.com/autumn-villa-holidays	http://staging1.villaplus.com/autumn-villa-holidays	FAIL	FOUND	http://m.villaplus.com/autumn-villa-holidays	FAIL

